status,model,data,sub_dataset,length,tau,gamma,num_shots,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,1.0,7,83.1,75.5,34.6,44.2,51.0,wpmia_len128_tau_0p1_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_1p0.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0,7,78.8,73.6,11.5,23.1,40.4,wpmia_len128_tau_0p2_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.25,7,82.8,76.0,17.3,31.7,37.5,wpmia_len128_tau_0p2_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p25.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.5,7,85.4,77.9,23.1,37.5,47.1,wpmia_len128_tau_0p2_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p5.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.75,7,87.1,80.3,26.0,50.0,56.7,wpmia_len128_tau_0p2_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p75.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,1.0,7,87.2,79.8,28.8,49.0,61.5,wpmia_len128_tau_0p2_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_1p0.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0,7,79.2,76.0,7.7,18.3,26.0,wpmia_len128_tau_0p5_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.25,7,82.7,77.9,14.4,26.0,37.5,wpmia_len128_tau_0p5_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p25.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.5,7,85.0,79.8,13.5,35.6,46.2,wpmia_len128_tau_0p5_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p5.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.75,7,86.3,79.3,15.4,44.2,57.7,wpmia_len128_tau_0p5_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p75.log
ok,facebook/opt-6.7b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,1.0,7,86.7,79.3,19.2,54.8,67.3,wpmia_len128_tau_0p5_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7,simmia_out/WikiMIA/WikiMIA_length128/opt-6.7b/7/wpmia_len128_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181134_wikimia_opt67b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_1p0.log
