status,model,data,sub_dataset,length,tau,gamma,num_shots,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.03,0.75,7,74.2,68.3,3.8,17.3,34.6,wpmia_len128_tau_0p03_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p03_gamma_0p75.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.03,1.0,7,74.3,70.2,5.8,14.4,31.7,wpmia_len128_tau_0p03_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p03_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p03_gamma_1p0.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,0,7,67.2,64.9,2.9,11.5,19.2,wpmia_len128_tau_0p05_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p05_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_0.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,0.25,7,70.8,65.9,2.9,10.6,26.0,wpmia_len128_tau_0p05_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p05_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_0p25.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,0.5,7,73.4,67.3,3.8,16.3,33.7,wpmia_len128_tau_0p05_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p05_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_0p5.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,0.75,7,75.1,69.2,3.8,20.2,31.7,wpmia_len128_tau_0p05_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p05_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_0p75.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,1.0,7,75.1,71.2,3.8,10.6,35.6,wpmia_len128_tau_0p05_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p05_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_1p0.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,0,7,73.6,68.8,3.8,10.6,20.2,wpmia_len128_tau_0p1_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p1_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_0.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,0.25,7,77.3,73.1,2.9,12.5,37.5,wpmia_len128_tau_0p1_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_0p25.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,0.5,7,80.3,74.5,3.8,18.3,47.1,wpmia_len128_tau_0p1_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_0p5.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,0.75,7,81.8,76.4,3.8,32.7,45.2,wpmia_len128_tau_0p1_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_0p75.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,1.0,7,81.6,76.4,3.8,26.0,47.1,wpmia_len128_tau_0p1_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_1p0.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0,7,76.2,72.1,3.8,14.4,27.9,wpmia_len128_tau_0p2_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.25,7,81.1,76.9,2.9,16.3,37.5,wpmia_len128_tau_0p2_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p25.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.5,7,84.7,81.2,2.9,20.2,52.9,wpmia_len128_tau_0p2_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p5.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.75,7,86.3,81.2,2.9,30.8,59.6,wpmia_len128_tau_0p2_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p75.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,1.0,7,84.7,78.8,2.9,39.4,60.6,wpmia_len128_tau_0p2_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_1p0.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0,7,73.9,70.7,3.8,11.5,29.8,wpmia_len128_tau_0p5_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.25,7,79.5,77.9,3.8,15.4,40.4,wpmia_len128_tau_0p5_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p25.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.5,7,83.0,79.8,2.9,19.2,44.2,wpmia_len128_tau_0p5_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p5.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.75,7,84.8,79.3,2.9,24.0,59.6,wpmia_len128_tau_0p5_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p75.log
ok,EleutherAI/pythia-6.9b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,1.0,7,83.5,76.4,2.9,35.6,57.7,wpmia_len128_tau_0p5_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7,simmia_out/WikiMIA/WikiMIA_length128/pythia-6.9b/7/wpmia_len128_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_175531_wikimia_pythia_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_1p0.log
