status,benchmark,model,data,split,sub_dataset,num_shots,tau,gamma,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,dm_mathematics,10,0.5,1.0,45.3,53.8,2.5,11.4,12.7,wpmia_mimir_ngram_7_0.2_pythia-160m_dm_mathematics_10_tau_0p5_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/dm_mathematics/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/dm_mathematics/10/wpmia_mimir_ngram_7_0.2_pythia-160m_dm_mathematics_10_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_dm_mathematics_10_tau_0p5_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.03,0,87.4,80.4,40.3,59.3,68.2,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.03,0.25,87.3,80.2,38.8,58.1,67.4,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.03,0.5,87.0,80.0,35.7,57.0,67.1,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.03,0.75,85.0,78.7,30.6,50.4,64.0,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.03,1.0,33.5,50.6,1.6,4.3,8.9,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p03_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.05,0,87.0,80.2,42.6,54.3,68.2,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.05,0.25,86.9,80.0,42.2,54.7,67.8,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.05,0.5,86.6,80.2,40.3,55.0,67.4,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.05,0.75,84.9,79.1,35.3,54.7,64.7,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.05,1.0,39.0,51.2,2.7,5.8,9.7,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p05_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.1,0,86.7,80.8,41.1,53.5,66.7,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.1,0.25,86.6,81.0,40.7,53.9,66.3,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.1,0.5,86.2,80.4,37.6,54.7,65.1,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.1,0.75,84.2,78.7,35.3,51.9,64.3,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.1,1.0,39.6,51.9,2.7,7.4,10.9,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p1_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.2,0,86.1,80.6,33.7,51.6,64.0,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.2,0.25,85.9,80.8,33.7,50.8,62.8,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.2,0.5,85.6,80.0,35.3,50.8,64.3,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.2,0.75,83.0,78.3,35.7,48.4,59.3,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.2,1.0,38.1,53.5,6.2,9.3,10.1,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p2_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.5,0,85.6,79.8,27.5,49.6,61.6,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.5,0.25,85.4,79.5,27.5,49.6,61.2,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.5,0.5,84.9,78.7,28.3,48.4,61.6,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.5,0.75,81.7,76.7,31.8,46.9,59.7,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,github,10,0.5,1.0,36.4,53.3,7.0,8.9,9.7,wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/github/10/wpmia_mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_github_10_tau_0p5_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.03,0,54.7,54.2,2.4,8.3,12.4,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.03,0.25,54.1,53.8,2.2,8.3,11.6,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.03,0.5,52.9,53.1,2.7,8.5,12.1,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.03,0.75,50.5,52.0,1.7,7.7,11.0,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.03,1.0,46.0,50.3,0.2,5.3,9.6,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p03_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.05,0,54.4,54.4,2.4,8.6,11.5,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.05,0.25,53.7,53.7,2.0,8.2,11.5,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.05,0.5,52.3,52.3,2.2,7.5,12.1,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.05,0.75,49.7,51.3,2.4,6.4,11.2,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.05,1.0,44.9,50.1,0.6,4.2,8.6,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p05_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.1,0,53.7,53.5,3.1,8.2,11.8,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.1,0.25,53.1,52.8,3.8,7.7,12.1,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.1,0.5,51.8,52.0,3.5,7.2,11.6,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.1,0.75,49.3,51.3,2.2,6.3,10.7,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.1,1.0,44.6,50.3,1.1,4.2,8.6,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p1_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.2,0,53.1,53.0,2.2,7.5,14.0,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.2,0.25,52.6,52.6,2.2,7.7,13.2,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.2,0.5,51.5,52.1,3.3,7.9,13.8,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.2,0.75,49.1,51.7,2.4,7.5,11.3,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_0p75.log
